District Name,Mandal Name,Village Name,Bore Well Working,Well Type,Bore Depth,Pump Capacity,Crop Type,Irrigation Type,Extant Land Irrigated,Lat,Long
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,105,5,Wet,Flood Irrigation,5,16.98563667,80.65441167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,4,16.98576,80.65451667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,Others,Flood Irrigation,5,16.98572333,80.654485
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Others,Flood Irrigation,6,16.98567167,80.65459167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,127,5,ID,Flood Irrigation,3,16.94462667,80.65807167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,1,16.94227333,80.65637
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Flood Irrigation,3,16.95537333,80.64530833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,6,16.98572833,80.65458667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,5,16.98578167,80.65463167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Others,Flood Irrigation,6,16.98582,80.65468167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,3,16.98740833,80.65891167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,130,5,Wet,Flood Irrigation,7,16.98580667,80.65512667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,80,5,ID,Flood Irrigation,3,16.94273833,80.66032167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,80,5,ID,Flood Irrigation,4,16.94246333,80.66021833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Flood Irrigation,4,16.94246333,80.66021833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,80,5,ID,Micro Irrigation,1,16.948425,80.65033667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Others,Flood Irrigation,5,16.98572833,80.65456833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,4,16.95124167,80.65643667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,68,5,Wet,Micro Irrigation,2,16.943955,80.638565
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,Wet,Micro Irrigation,2,16.94374667,80.63880167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Micro Irrigation,1,16.94371333,80.63873333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Micro Irrigation,2,16.94364167,80.638865
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Micro Irrigation,2,16.94344167,80.63883833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,,16.94961667,80.66192167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,132,,ID,Flood Irrigation,5,16.93866667,80.65592667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,128,,ID,Flood Irrigation,5,16.93875,80.65599667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,Others,Flood Irrigation,5,16.985745,80.65441333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,4,16.985725,80.6545
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,3,16.94325,80.63883167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,3,16.94359667,80.63853333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,,ID,Flood Irrigation,2,16.93981833,80.65347167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,ID,Flood Irrigation,8,16.98570333,80.65441
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,ID,Flood Irrigation,2,16.94405667,80.659925
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,ID,Flood Irrigation,6,16.98572167,80.65433667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,2,16.94330333,80.65780167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Flood Irrigation,3,16.987285,80.65837667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94351667,80.638485
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,Wet,Flood Irrigation,6,16.98600667,80.65446333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Flood Irrigation,3,16.943415,80.66008833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,,,Wet,Flood Irrigation,5,16.98571167,80.65442833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,80,5,ID,Micro Irrigation,2,16.944195,80.63866167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,5,16.95048833,80.64448667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,5,16.95281333,80.64591333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,200,5,Others,Micro Irrigation,3,16.9557111,80.64989554
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94454167,80.63853333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,200,5,Others,Micro Irrigation,4,16.94775062,80.64308356
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94471833,80.6385
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,3,16.94456833,80.63833833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,125,,ID,Flood Irrigation,4,16.98584167,80.654545
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,158,5,ID,Flood Irrigation,2.88,16.98567833,80.65433333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,200,5,Others,Micro Irrigation,4,16.9488368,80.64100666
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,123,,ID,Flood Irrigation,5,16.95560167,80.64844333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,145,5,Wet,Flood Irrigation,2,16.98566,80.65455667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,185,5,Wet,Flood Irrigation,2.86,16.98573,80.65446833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,165,5,Wet,Flood Irrigation,3,16.98565,80.65454833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,165,5,ID,Flood Irrigation,2.87,16.98571667,80.65449
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,165,5,Wet,Flood Irrigation,2.85,16.98565167,80.65421833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Micro Irrigation,2,16.94373667,80.63879
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,6,16.985725,80.654505
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,3,16.98574167,80.65451833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,5,16.95223833,80.64914833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94157,80.67180333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94155333,80.67177167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,3,16.98744167,80.65843167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,110,5,Wet,Flood Irrigation,5,16.98721667,80.65846833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,2,16.98734167,80.65830667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,2,16.98740833,80.65841833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Flood Irrigation,3,16.987415,80.65846167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,8,16.987155,80.65833333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Others,Flood Irrigation,3,16.98750333,80.65850667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Flood Irrigation,3,16.98722667,80.65848333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,2,16.95058,80.66541167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,125,5,ID,Flood Irrigation,3,16.93969167,80.65987
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,2,16.93874833,80.65932333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,4,16.949625,80.66196
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,2,16.94229833,80.65637167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,1,16.94799167,80.649785
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,5,16.95117167,80.65573
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Flood Irrigation,5,16.95157167,80.654045
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,5,16.95259333,80.64881
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Flood Irrigation,1,16.94010833,80.65268
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,69,5,Wet,Micro Irrigation,1,16.94369333,80.63842
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Micro Irrigation,2,16.94371667,80.63834333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,69,5,Wet,Micro Irrigation,2,16.94360667,80.63850167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Micro Irrigation,2,16.94361833,80.63871167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,70,5,ID,Micro Irrigation,2,16.94780333,80.65025
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94358167,80.63898333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94390167,80.63915167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,69,5,ID,Micro Irrigation,2,16.94366667,80.63834667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,1,16.94368,80.63851333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,105,5,ID,Micro Irrigation,2,16.94379667,80.63867167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.943785,80.63868333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94374167,80.63884667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,69,5,ID,Micro Irrigation,2,16.944105,80.63937
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94364167,80.63887
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.943755,80.638855
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,1,16.94386167,80.63883833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,80,5,ID,Micro Irrigation,2,16.94365333,80.63867
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,69,5,Wet,Micro Irrigation,2,16.94365833,80.6385
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,69,5,Wet,Micro Irrigation,2,16.94364333,80.63854833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,69,5,Wet,Micro Irrigation,1,16.943955,80.63845167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,1,16.94373,80.63882333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94370833,80.63910333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,60,5,ID,Micro Irrigation,3,16.94377167,80.63910167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,69,5,ID,Micro Irrigation,2,16.943875,80.63899833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,Wet,Flood Irrigation,4,16.98574833,80.65452167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,5,16.98574167,80.65451833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,3,16.98568,80.65453667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,7,16.98572333,80.654505
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,6,16.98572333,80.65450333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94123167,80.67253667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,5,16.98581833,80.65434167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94142,80.67172333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.941525,80.67171833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.941575,80.67177833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,2,16.94170667,80.65626167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,123,5,ID,Flood Irrigation,4,16.93802333,80.65599833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,115,5,ID,Flood Irrigation,3,16.943145,80.649985
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,4,16.942875,80.65020667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,4,16.952865,80.64612
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,6,16.98573833,80.65452333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,4,16.93860167,80.66091667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Micro Irrigation,2,16.94365,80.63886333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,,5,Wet,Micro Irrigation,2,16.94366833,80.63887167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,,7.5,Wet,Micro Irrigation,,16.94351,80.63874333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,126,,ID,Flood Irrigation,3,16.94525667,80.65712333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,,ID,Flood Irrigation,5,16.94060167,80.64830333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,,ID,Flood Irrigation,2,16.94062833,80.64832
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,163,5,Wet,Flood Irrigation,3.08,16.98565667,80.65456333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,,Wet,Flood Irrigation,3,16.98573333,80.654525
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,165,5,Wet,Flood Irrigation,2.88,16.98557167,80.65433333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,165,5,Wet,Flood Irrigation,3,16.98564,80.65448333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,6,16.98554,80.65457167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,200,5,Others,Micro Irrigation,3,16.95699543,80.65024098
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Flood Irrigation,5,16.98730833,80.65868333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,170,5,Wet,Flood Irrigation,2.84,16.98571167,80.65446333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,132,,ID,Flood Irrigation,3,16.94530667,80.656925
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Flood Irrigation,5,16.95282333,80.64587833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,200,5,Others,Micro Irrigation,2,16.94589259,80.63819492
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,200,5,Others,Micro Irrigation,3,16.94679265,80.63857658
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,200,5,Others,Micro Irrigation,2,16.94554405,80.63810142
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94152833,80.671825
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94434,80.63846667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,3,16.98710833,80.6585
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,Wet,Flood Irrigation,5,16.98572333,80.65435667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,5,16.98733,80.65853667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Flood Irrigation,4,16.98732167,80.65867833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94163667,80.67177833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,2,16.94304167,80.65398333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,3,16.942855,80.65397333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,130,5,ID,Flood Irrigation,2,16.94241167,80.6506
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Micro Irrigation,2,16.947635,80.65026
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,Wet,Flood Irrigation,6,16.98571333,80.65418833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,Wet,Flood Irrigation,6,16.98575,80.65423667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,ID,Flood Irrigation,6,16.98576,80.65458833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,134,,ID,Flood Irrigation,6,16.93846833,80.65464333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,,Wet,Flood Irrigation,4,16.98601,80.65428
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,Wet,Flood Irrigation,5,16.986085,80.65435167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Flood Irrigation,6,16.98577167,80.65410333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,7.5,ID,Flood Irrigation,3,16.938485,80.66085333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Flood Irrigation,6,16.98576,80.65455
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,7,16.98573,80.65454
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,Wet,Flood Irrigation,6,16.98575167,80.654575
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,,5,ID,Flood Irrigation,5,16.951535,80.65413
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,5,16.98574,80.65445667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,Wet,Flood Irrigation,5,16.98563167,80.65466667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Others,Flood Irrigation,6,16.985675,80.65453667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Flood Irrigation,7,16.98574,80.65453667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,134,5,Wet,Flood Irrigation,5,16.93675667,80.656425
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,123,5,ID,Flood Irrigation,3,16.935675,80.65755
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,3,16.93908833,80.66129
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,Wet,Flood Irrigation,4,16.93766167,80.65627667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,200,5,Others,Micro Irrigation,4,16.94870639,80.64129325
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,60,5,ID,Micro Irrigation,2,16.94371,80.63844
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,,Wet,Flood Irrigation,6,16.98571667,80.65429833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,3,16.939225,80.651545
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,,Wet,Flood Irrigation,4,16.98756667,80.65847
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94368833,80.63874833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,,ID,Flood Irrigation,6,16.98569167,80.65451
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,80,5,ID,Micro Irrigation,2,16.94429333,80.63852333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,80,5,ID,Micro Irrigation,2,16.94418333,80.63853333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,58,5,ID,Micro Irrigation,2,16.94417833,80.63845
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,124,5,ID,Flood Irrigation,3,16.94152167,80.65548333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,3,16.939055,80.66128333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Flood Irrigation,3,16.98734333,80.65856667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Flood Irrigation,6,16.98755833,80.65847667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,1,16.94364833,80.65792333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,123,5,ID,Flood Irrigation,4,16.94495,80.65785833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,5,16.958915,80.646375
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,60,5,ID,Micro Irrigation,2,16.94434833,80.638415
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,88,5,ID,Micro Irrigation,2,16.94412167,80.63873833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,50,5,ID,Micro Irrigation,2,16.94420167,80.63867167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,50,5,ID,Micro Irrigation,2,16.944315,80.638455
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,80,5,ID,Micro Irrigation,2,16.94413833,80.63849667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,80,5,ID,Micro Irrigation,2,16.94440833,80.638565
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,6,16.93978333,80.65226167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,89,5,ID,Micro Irrigation,2,16.943995,80.638565
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,5,16.96716333,80.64919833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,4,16.950515,80.64436667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,5,16.98576167,80.65453333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,5,16.98582667,80.65477167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,Wet,Flood Irrigation,5,16.98574833,80.65452833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,ID,Flood Irrigation,5,16.98566833,80.65449333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,80,5,ID,Micro Irrigation,2,16.94444667,80.638725
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,4,16.939865,80.65234667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.944385,80.63860167
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,ID,Micro Irrigation,2,16.94473167,80.63857333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,132,5,ID,Flood Irrigation,5,16.95454667,80.64858833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,120,5,Wet,Flood Irrigation,5,16.95704667,80.647845
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Flood Irrigation,3,16.987285,80.65837667
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,,Wet,Flood Irrigation,3,16.937615,80.65171333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,Wet,Flood Irrigation,5,16.98582,80.65412333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,,ID,Flood Irrigation,6,16.98574167,80.65409
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,100,5,ID,Flood Irrigation,6,16.98579833,80.65403833
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Flood Irrigation,6,16.985755,80.65400333
Krishna,A Konduru,01-A KONDURU,Working,Bore Well,90,5,Wet,Flood Irrigation,5,16.985695,80.65448
